B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B01003_001E,B19001_001E,B25010_001E,state,county,tract,block group,GEOID
77,0,0,0,4,13,47,47,8,85,106,53,0,9,11,0,1830,460,3.98,17,089,853600,1,170898536001
0,0,12,48,39,36,113,0,28,58,62,132,115,51,190,0,2693,884,3.05,17,089,850702,2,170898507022
27,54,94,12,12,54,13,55,12,25,61,16,45,0,62,5,1806,547,2.2,17,089,851000,3,170898510003
23,0,36,21,0,0,13,18,0,0,21,13,78,16,0,0,1266,239,5.3,17,089,853400,5,170898534005
30,17,33,0,10,0,12,27,24,39,33,32,32,23,0,35,959,347,2.76,17,089,854002,5,170898540025
0,0,94,0,0,53,0,0,0,22,0,30,5,27,13,0,695,244,2.84,17,089,854002,1,170898540021
20,0,9,9,0,2,19,25,60,37,68,87,47,44,26,8,1172,461,2.54,17,089,854900,2,170898549002
0,7,13,30,26,18,3,5,6,76,21,22,7,31,0,6,696,271,2.57,17,089,854600,3,170898546003
42,0,0,31,15,55,17,46,0,121,274,484,312,288,103,137,6330,1925,3.29,17,089,854503,4,170898545034
31,14,41,8,0,10,13,21,97,36,142,265,244,154,209,217,4671,1502,3.11,17,089,850105,2,170898501052
25,0,76,68,16,0,56,37,80,84,0,13,159,0,0,0,2691,614,4.38,17,089,850101,1,170898501011
0,10,10,15,0,9,65,0,22,17,52,16,9,55,35,11,823,326,2.52,17,089,851909,1,170898519091
50,20,68,58,74,75,36,79,88,91,43,35,29,7,17,31,3373,801,4.21,17,089,854301,4,170898543014
0,0,16,0,27,0,6,13,0,62,25,43,35,15,6,0,906,248,3.65,17,089,851909,2,170898519092
22,6,17,38,66,38,29,0,66,31,27,117,18,0,6,0,1421,481,2.95,17,089,851101,3,170898511013
0,186,0,0,83,0,59,23,50,43,98,164,166,259,113,79,3349,1323,2.53,17,089,851905,2,170898519052
0,33,0,8,33,8,0,16,0,32,74,57,26,61,0,1,1257,349,3.6,17,089,854200,4,170898542004
61,10,11,51,79,21,0,11,22,36,115,108,170,63,57,33,2290,848,2.7,17,089,851801,4,170898518014
78,19,36,23,26,37,59,38,26,32,72,50,60,41,28,0,2528,625,4.04,17,089,851301,2,170898513012
26,9,8,8,0,39,0,48,43,88,229,84,183,79,121,61,3642,1026,3.54,17,089,851907,3,170898519073
0,0,19,0,16,13,20,38,0,8,0,140,33,0,0,0,1135,287,3.95,17,089,851600,5,170898516005
53,0,100,174,58,75,172,143,82,259,329,390,209,171,45,21,6639,2281,2.91,17,089,854400,4,170898544004
0,0,0,49,0,0,41,39,0,24,14,0,0,0,0,0,755,167,4.52,17,089,854400,1,170898544001
128,0,42,48,0,49,0,18,0,0,24,61,15,0,0,14,1392,399,3.49,17,089,851600,3,170898516003
85,0,13,0,56,14,25,31,58,92,60,56,35,19,34,0,1640,578,2.84,17,089,852202,2,170898522022
295,63,0,0,54,0,0,0,12,0,0,0,11,0,0,0,1667,435,3.83,17,089,850301,1,170898503011
16,11,32,17,0,15,83,0,86,19,86,166,98,36,26,29,2060,720,2.86,17,089,852002,1,170898520021
15,16,32,32,15,83,17,54,30,26,17,95,26,32,84,28,1551,602,2.58,17,089,852500,5,170898525005
0,16,24,0,15,83,0,32,48,28,16,39,118,64,125,98,1918,706,2.72,17,089,852500,4,170898525004
22,18,6,7,11,49,0,7,36,58,8,71,17,19,15,0,1421,344,4.13,17,089,854100,2,170898541002
0,44,23,0,25,0,23,73,56,31,30,25,0,28,21,0,1312,379,3.32,17,089,854100,1,170898541001
0,0,15,43,24,34,19,40,58,32,0,222,204,109,189,173,3602,1162,3.1,17,089,854501,3,170898545013
0,0,0,0,36,0,0,0,0,0,51,204,99,84,204,96,2419,774,3.13,17,089,850701,1,170898507011
53,0,45,0,16,7,0,0,32,57,33,56,57,10,6,5,999,377,2.65,17,089,853006,3,170898530063
17,6,75,106,47,28,70,59,56,89,171,174,124,15,19,5,3688,1061,3.48,17,089,853008,2,170898530082
72,39,55,27,0,50,0,0,0,33,9,21,0,18,12,20,1095,356,3.08,17,089,852907,2,170898529072
12,0,0,0,0,0,0,9,0,11,0,28,26,10,91,30,855,217,3.94,17,089,852806,2,170898528062
13,0,0,0,0,0,10,29,54,0,16,128,23,48,51,110,1768,482,3.53,17,089,852808,2,170898528082
9,45,35,26,77,39,10,26,10,82,71,79,115,16,81,231,2340,952,2.25,17,089,852606,1,170898526061
59,29,0,13,42,43,60,31,75,144,129,268,271,335,418,304,5881,2221,2.65,17,089,854504,2,170898545042
0,21,20,0,0,20,17,20,11,47,81,72,98,66,181,126,1936,780,2.48,17,089,852102,4,170898521024
44,20,24,19,65,0,0,35,17,15,7,0,25,43,0,0,938,314,2.94,17,089,851102,1,170898511021
48,0,14,14,27,34,40,29,15,59,136,129,97,133,161,12,2654,948,2.8,17,089,852700,6,170898527006
33,26,17,28,50,50,0,10,22,52,29,0,0,0,0,0,1264,317,3.99,17,089,853500,4,170898535004
31,39,15,0,0,0,13,0,0,56,63,56,105,128,116,70,1944,692,2.81,17,089,854800,1,170898548001
13,4,0,14,62,26,0,0,0,85,41,44,76,136,250,311,3076,1062,2.83,17,089,852003,3,170898520033
0,0,34,0,12,14,0,20,0,3,51,118,102,28,76,150,1874,608,3.08,17,089,852402,2,170898524022
0,29,6,0,25,0,14,30,13,27,75,85,0,26,17,0,1448,347,4.17,17,089,850201,2,170898502012
0,0,39,12,63,0,0,14,0,47,24,0,0,0,15,14,564,228,2.47,17,089,850800,1,170898508001
0,61,0,17,50,0,39,0,8,48,0,79,50,37,95,35,1660,519,3.2,17,089,850800,2,170898508002
23,27,47,9,46,5,15,0,12,5,57,34,24,0,0,0,808,304,2.66,17,089,854700,3,170898547003
0,62,38,39,16,27,27,39,16,11,66,67,128,24,27,0,1544,587,2.63,17,089,854002,3,170898540023
15,13,23,17,83,13,64,75,46,44,96,99,59,61,73,12,2435,793,3.06,17,089,851000,1,170898510001
0,43,8,0,0,0,31,77,94,47,97,215,340,207,207,120,4440,1486,2.99,17,089,850103,1,170898501031
0,0,41,0,0,26,0,0,0,29,30,126,17,17,66,123,1250,475,2.63,17,089,852101,1,170898521011
26,81,0,0,58,0,22,7,0,44,69,39,204,63,123,36,2496,772,3.18,17,089,850702,4,170898507024
32,11,34,0,0,0,15,15,0,10,15,61,69,0,65,13,1007,340,2.96,17,089,852700,2,170898527002
0,20,48,21,52,5,13,18,19,23,120,143,44,11,20,41,1686,598,2.81,17,089,852403,1,170898524031
32,200,52,41,41,224,70,17,82,40,84,166,57,31,17,0,3106,1154,2.69,17,089,852907,1,170898529071
0,20,0,0,0,0,15,0,86,0,29,12,29,11,27,24,507,253,2.0,17,089,852102,1,170898521021
17,7,9,0,0,49,42,53,0,11,89,17,7,0,6,10,1256,317,3.96,17,089,851400,1,170898514001
0,0,0,17,11,21,11,10,21,34,25,63,33,15,9,0,988,270,3.66,17,089,850301,3,170898503013
16,76,16,20,38,15,52,61,46,52,129,115,97,82,141,118,3436,1074,2.53,17,089,852202,3,170898522023
88,10,47,11,98,25,70,43,14,88,54,64,25,32,0,0,2507,669,3.74,17,089,852904,1,170898529041
67,0,0,0,0,38,44,21,0,33,0,122,28,28,103,0,1441,484,2.98,17,093,890102,5,170938901025
0,0,39,57,0,16,0,29,38,34,44,420,239,138,157,128,4247,1339,3.17,17,093,890102,6,170938901026
0,0,0,37,0,0,15,0,0,0,129,49,28,28,192,34,1498,512,2.93,17,093,890102,4,170938901024
14,0,0,0,0,12,35,17,0,62,185,101,160,168,275,172,4590,1201,3.78,17,093,890102,3,170938901023
90,43,72,116,20,116,96,176,61,434,743,868,724,710,687,502,16909,5458,3.1,17,093,890101,1,170938901011
0,0,0,0,0,0,0,0,31,25,95,50,59,44,172,115,2263,591,3.83,17,093,890101,2,170938901012
0,0,0,0,12,0,0,28,0,11,27,85,118,48,28,0,1122,357,3.14,17,093,890302,2,170938903022
0,0,9,0,0,0,13,0,34,71,39,80,82,88,35,0,1344,451,2.98,17,093,890302,4,170938903024
40,60,81,7,34,0,28,35,13,27,43,132,57,37,13,0,1418,607,2.34,17,093,890302,3,170938903023
0,0,14,28,41,40,0,53,11,24,65,15,0,0,63,37,1169,391,2.99,17,093,890600,4,170938906004
0,0,0,62,36,27,36,10,13,11,82,164,92,22,42,39,1970,636,3.09,17,093,890302,1,170938903021
24,0,9,15,14,22,52,41,17,85,84,351,96,72,107,51,3168,1040,3.05,17,093,890301,1,170938903011
96,0,11,10,0,61,77,68,65,94,70,172,138,61,74,27,3181,1024,3.11,17,093,890301,2,170938903012
12,3,8,7,16,11,6,9,13,5,61,70,53,28,17,8,963,327,2.94,17,093,890700,3,170938907003
81,53,8,30,141,119,46,133,87,122,391,461,625,288,288,154,10669,3027,3.52,17,093,890700,2,170938907002
0,0,45,0,14,29,13,15,12,163,25,44,53,40,29,204,2359,686,3.44,17,093,890700,1,170938907001
0,0,0,0,0,29,0,144,0,46,44,44,96,29,46,0,1318,478,2.76,17,093,890400,4,170938904004
143,57,26,46,235,128,99,91,245,301,859,1258,696,423,285,166,16953,5058,3.33,17,093,890400,1,170938904001
8,118,36,9,39,26,24,12,41,223,47,265,189,90,133,27,3484,1287,2.7,17,093,890600,1,170938906001
31,5,12,15,6,11,11,43,30,25,58,66,105,50,47,37,1399,552,2.53,17,093,890600,3,170938906003
0,0,4,0,15,0,25,9,25,15,83,42,13,48,12,5,935,296,3.16,17,093,890202,1,170938902021
16,20,15,37,23,5,0,7,18,18,58,71,34,12,12,0,1069,346,3.09,17,093,890202,3,170938902023
33,18,20,16,61,10,25,42,82,75,156,103,117,55,45,32,2277,890,2.56,17,093,890201,1,170938902011
18,8,12,0,0,65,0,0,7,16,67,45,19,21,0,0,691,278,2.49,17,093,890201,3,170938902013
41,0,0,58,34,0,65,56,0,13,89,233,137,76,49,51,2062,902,2.29,17,093,890500,4,170938905004
0,0,0,25,51,23,0,0,0,48,79,30,0,0,0,0,1030,256,3.97,17,093,890500,3,170938905003
135,23,26,22,57,25,0,21,74,243,0,0,47,0,0,0,2383,673,3.54,17,093,890500,5,170938905005
0,0,30,31,0,17,0,62,0,0,55,56,70,25,50,11,1105,407,2.71,17,093,890102,2,170938901022
0,20,0,0,24,30,28,0,0,0,87,114,39,0,63,0,1162,405,2.87,17,093,890500,1,170938905001
0,34,0,34,0,51,0,47,0,24,0,0,0,0,0,0,382,190,2.01,17,093,890500,2,170938905002
14,10,7,13,15,5,6,18,17,10,44,59,20,4,16,13,829,271,3.06,17,093,890700,5,170938907005
18,30,0,81,33,51,35,18,58,145,175,212,682,340,258,173,6554,2309,2.84,17,093,890400,2,170938904002
94,0,12,147,0,17,13,56,127,119,50,184,102,0,0,50,2325,971,2.31,17,093,890400,3,170938904003
0,12,48,19,37,11,46,9,27,52,46,229,290,120,74,66,3488,1086,3.21,17,093,890600,2,170938906002
0,6,22,12,0,20,29,50,12,25,73,93,25,24,8,0,1093,399,2.74,17,093,890202,2,170938902022
12,0,53,8,31,10,22,37,53,34,44,60,56,18,41,0,1631,479,3.41,17,093,890201,2,170938902012
0,0,71,0,0,146,0,0,0,0,0,34,43,0,0,0,473,294,1.61,17,093,890102,1,170938901021
4,14,9,23,10,9,10,8,14,56,39,64,27,38,29,11,957,365,2.62,17,093,890700,4,170938907004
13,187,0,37,72,21,152,177,99,221,221,297,341,153,76,63,6283,2130,2.95,17,093,890500,6,170938905006
8,46,0,16,39,31,4,6,0,7,22,8,22,0,0,0,748,209,3.56,17,097,863100,1,170978631001
41,0,41,29,54,10,7,45,26,74,53,35,19,11,7,0,1295,452,2.87,17,097,862605,2,170978626052
39,102,76,144,26,74,27,51,16,49,50,7,32,9,0,0,1427,702,2.03,17,097,862605,3,170978626053
366,38,46,0,9,30,0,0,0,16,33,33,0,0,0,0,2143,571,3.02,17,097,862605,1,170978626051
69,78,34,52,41,85,58,76,38,68,36,34,9,18,4,0,2173,700,3.1,17,097,863100,2,170978631002
11,20,0,80,24,41,43,22,70,213,99,143,48,44,66,60,1767,984,1.8,17,097,863702,1,170978637021
0,0,41,58,37,28,39,76,0,106,94,105,47,48,35,49,2523,763,3.31,17,097,864001,2,170978640012
0,0,13,0,31,18,18,0,36,60,22,125,40,65,150,54,1911,632,3.02,17,097,864001,1,170978640011
35,14,71,31,12,11,53,59,57,20,70,49,53,107,69,22,2188,733,2.72,17,097,864001,3,170978640013
15,0,45,93,72,8,70,0,66,49,44,125,14,24,11,18,1690,654,2.58,17,097,864204,1,170978642041
16,0,14,0,8,8,7,19,0,38,47,67,57,70,89,47,1383,487,2.79,17,097,864204,3,170978642043
51,7,34,4,69,29,37,35,4,79,83,173,141,21,29,54,1843,850,2.17,17,097,860808,1,170978608081
55,107,67,25,28,51,89,29,41,75,71,177,51,17,0,13,2079,896,2.32,17,097,860903,1,170978609031
63,141,71,49,8,54,61,34,13,19,29,24,0,36,0,0,1301,602,2.1,17,097,860903,2,170978609032
104,24,14,44,0,78,19,0,54,68,69,89,28,30,0,9,1700,630,2.7,17,097,860903,3,170978609033
12,31,0,0,15,0,0,31,43,48,61,13,16,23,0,34,723,327,2.21,17,097,860905,4,170978609054
18,76,28,45,14,37,16,77,64,83,95,81,48,105,89,16,2345,892,2.63,17,097,860905,1,170978609051
0,0,22,10,0,8,19,0,20,34,55,65,89,60,125,79,1680,586,2.87,17,097,864520,3,170978645203
7,7,26,15,7,10,9,0,9,25,18,104,50,68,93,474,2636,922,2.85,17,097,864601,2,170978646012
11,0,0,0,4,15,0,20,0,20,58,48,54,13,8,216,1286,467,2.7,17,097,865000,1,170978650001
15,29,16,63,0,19,0,29,14,12,46,83,39,16,73,127,1359,581,2.34,17,097,865700,1,170978657001
22,14,13,72,44,42,0,45,31,48,35,70,121,36,144,434,2923,1171,2.5,17,097,865700,3,170978657003
30,0,0,27,0,15,0,0,16,19,0,111,108,74,224,157,2557,781,3.27,17,097,864410,2,170978644102
14,6,22,11,0,20,36,8,11,0,40,4,49,0,60,0,907,281,3.2,17,097,860301,3,170978603013
64,3,5,15,0,8,5,8,0,31,46,93,14,36,0,0,1125,328,3.43,17,097,860301,1,170978603011
53,60,14,26,0,71,0,63,42,19,18,33,9,0,9,0,940,417,2.25,17,097,860500,1,170978605001
86,46,8,10,16,74,0,0,17,79,45,44,20,26,8,0,1294,479,2.62,17,097,860500,2,170978605002
58,8,15,57,0,8,45,0,0,38,8,14,0,0,9,0,1083,260,4.17,17,097,860500,5,170978605005
5,18,12,8,3,30,19,42,28,32,42,47,6,23,14,7,822,336,2.45,17,097,860805,1,170978608051
18,10,41,8,16,17,38,34,13,83,42,152,197,115,131,74,2945,989,2.98,17,097,860811,2,170978608112
0,0,6,8,19,36,0,9,33,69,70,132,104,62,138,154,2291,840,2.72,17,097,863801,2,170978638012
6,0,13,8,9,37,11,17,31,34,59,118,90,76,90,155,2342,754,3.11,17,097,864412,2,170978644122
5,0,19,26,0,0,9,10,23,15,34,84,104,57,99,127,1865,612,2.98,17,097,864412,1,170978644121
53,0,33,25,6,24,28,10,0,0,8,90,0,10,16,0,1017,303,3.36,17,097,862000,1,170978620001
7,28,0,22,49,30,37,27,19,117,45,74,30,18,10,0,1752,513,3.39,17,097,862000,3,170978620003
0,14,21,74,56,21,16,48,21,31,70,72,8,0,7,0,1644,459,3.58,17,097,862000,4,170978620004
66,28,8,44,0,14,20,17,38,39,60,28,27,30,7,7,1238,433,2.86,17,097,862000,2,170978620002
54,14,0,24,14,74,34,52,11,51,85,131,87,30,26,42,1530,729,2.1,17,097,864205,2,170978642052
87,11,15,30,34,62,61,20,49,60,235,277,290,192,243,190,5568,1856,3.0,17,097,864205,1,170978642051
25,0,0,16,9,7,0,35,22,16,32,64,29,15,58,34,917,362,2.53,17,097,860103,1,170978601031
0,19,0,24,44,24,6,31,10,36,70,65,109,136,63,49,1888,686,2.74,17,097,860103,3,170978601033
26,0,10,7,0,0,19,6,0,31,16,59,31,9,7,0,580,221,2.6,17,097,860103,2,170978601032
11,0,0,23,20,0,55,34,9,128,74,98,47,20,112,35,1726,666,2.55,17,097,861105,1,170978611051
50,0,33,40,17,9,79,40,41,34,116,160,138,55,70,55,2644,937,2.82,17,097,861105,2,170978611052
34,99,7,15,42,22,63,102,21,66,67,48,11,20,6,8,1941,631,3.08,17,097,861804,1,170978618041
46,0,0,0,32,0,0,26,0,21,11,79,36,72,30,252,2701,605,2.82,17,097,863400,2,170978634002
28,0,0,11,10,0,0,0,0,71,26,20,35,22,25,201,1315,449,2.93,17,097,863400,3,170978634003
10,0,0,7,9,24,19,0,0,43,16,74,175,73,152,305,3087,907,3.4,17,097,864407,1,170978644071
0,0,8,10,0,0,10,0,0,0,95,82,58,70,0,0,1111,333,3.34,17,097,861201,2,170978612012
30,16,24,8,19,8,46,39,41,82,126,182,111,69,89,90,2809,980,2.87,17,097,864203,2,170978642032
147,113,78,55,9,48,31,0,11,71,7,43,15,70,0,0,2225,698,2.29,17,097,862200,2,170978622002
0,0,0,11,0,0,0,73,12,53,26,102,80,0,29,0,876,386,2.27,17,097,863902,2,170978639022
0,12,25,10,0,15,24,0,124,40,64,37,39,39,0,32,1361,461,2.95,17,097,863902,3,170978639023
52,13,69,38,66,16,14,69,25,113,114,104,140,88,10,86,2838,1017,2.77,17,097,860400,1,170978604001
128,0,6,0,88,15,0,17,0,142,0,57,23,0,0,0,1273,476,2.63,17,097,860400,2,170978604002
189,116,117,89,29,49,49,26,0,52,73,78,0,0,8,0,2027,875,2.31,17,097,862401,2,170978624012
9,21,64,40,16,29,0,42,23,30,87,0,31,0,0,0,1411,392,3.59,17,097,862401,1,170978624011
92,43,57,68,115,79,43,105,179,57,180,146,65,107,27,180,3217,1543,2.08,17,097,864101,1,170978641011
0,0,19,0,0,25,22,0,12,37,77,13,36,45,60,235,1569,581,2.7,17,097,864101,3,170978641013
24,18,0,29,7,7,31,31,20,45,63,114,83,135,152,168,2607,927,2.81,17,097,864519,2,170978645192
0,12,0,6,10,17,1,0,2,4,39,104,69,77,95,62,1574,498,3.16,17,097,864511,4,170978645114
0,0,0,0,0,0,0,0,0,0,21,33,5,80,133,140,1465,412,3.54,17,097,863603,2,170978636032
35,0,17,0,13,35,0,0,42,84,64,110,58,49,142,75,1698,724,2.22,17,097,864505,4,170978645054
82,15,43,36,31,44,17,58,16,99,31,265,202,33,15,49,2094,1036,2.02,17,097,864505,3,170978645053
9,0,0,0,16,5,6,24,20,25,29,62,59,38,67,248,1765,608,2.9,17,097,864522,1,170978645221
52,53,9,9,0,10,54,36,6,19,64,34,41,18,0,36,752,441,1.71,17,097,865400,2,170978654002
0,6,18,40,31,46,31,28,6,82,95,171,76,80,41,30,1862,781,2.36,17,097,864510,1,170978645101
11,9,0,8,0,25,9,15,8,31,40,5,78,16,75,119,1359,449,3.03,17,097,864522,3,170978645223
11,11,0,29,6,56,32,46,0,69,31,40,17,15,19,0,1454,382,3.81,17,097,861304,1,170978613041
22,49,32,59,17,47,31,42,20,54,114,42,16,0,0,0,1884,545,3.46,17,097,861304,2,170978613042
0,0,14,31,22,14,9,15,7,71,92,100,166,71,161,55,2655,828,3.21,17,097,861007,1,170978610071
150,0,62,11,0,12,12,0,22,54,30,25,71,0,0,0,1249,449,2.78,17,097,861506,1,170978615061
0,0,16,0,0,10,12,0,0,31,3,109,72,80,78,176,1869,587,3.18,17,097,864411,2,170978644112
10,4,0,5,4,9,0,0,0,24,21,40,27,138,105,205,1768,592,2.99,17,097,864411,3,170978644113
38,7,9,0,19,8,0,5,17,35,44,70,57,7,23,37,860,376,2.29,17,097,865801,1,170978658011
11,28,36,0,0,19,0,42,8,35,0,140,171,41,50,105,1729,686,2.51,17,097,865801,2,170978658012
15,30,57,51,59,90,55,48,51,150,75,211,26,40,187,137,2297,1282,1.79,17,097,864521,1,170978645211
49,14,28,15,25,40,30,64,8,55,69,57,85,90,64,10,2102,703,2.93,17,097,861012,2,170978610122
92,8,51,47,28,48,78,15,72,104,160,97,92,61,37,7,3281,997,3.29,17,097,861404,3,170978614043
28,0,16,12,26,12,26,57,87,105,105,181,188,139,206,79,3249,1267,2.56,17,097,861506,2,170978615062
0,0,0,0,32,0,0,0,14,36,27,147,75,32,24,33,1095,420,2.61,17,097,864518,4,170978645184
5,3,12,5,22,15,8,8,13,18,18,38,32,31,66,113,1282,407,2.7,17,097,866200,3,170978662003
0,0,0,0,0,0,0,0,16,0,14,21,7,30,20,116,670,224,2.99,17,097,866200,2,170978662002
33,0,42,60,52,0,26,35,18,5,41,51,8,8,24,11,1474,414,3.56,17,097,866100,2,170978661002
35,64,53,76,43,117,45,0,73,41,48,35,0,7,0,0,2215,637,3.22,17,097,866100,1,170978661001
6,10,22,12,9,35,0,0,19,26,29,17,34,62,28,83,1025,392,2.61,17,097,866000,2,170978660002
0,0,9,19,0,0,0,10,0,47,39,48,74,144,64,141,1812,595,3.05,17,097,861610,1,170978616101
0,0,0,30,22,0,7,19,61,56,45,32,31,0,3,10,914,316,2.89,17,097,863004,3,170978630043
13,0,25,9,5,11,14,59,17,77,77,67,118,0,5,0,1862,497,3.75,17,097,863004,1,170978630041
49,0,15,13,64,40,0,0,26,73,88,64,47,38,34,0,1510,551,2.74,17,097,860810,3,170978608103
27,0,16,0,0,0,0,13,0,12,21,76,50,77,144,133,2197,569,3.85,17,097,861108,1,170978611081
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666.0,17,097,863006,1,170978630061
0,0,0,0,0,0,0,0,4,0,0,3,0,0,36,0,9171,43,2.56,17,097,863003,1,170978630031
12,0,0,24,0,30,15,12,0,52,60,61,88,3,83,13,1286,453,2.84,17,097,861107,1,170978611071
0,0,0,24,0,0,32,0,43,54,69,66,83,67,96,81,2103,615,3.42,17,097,861108,3,170978611083
9,0,0,0,16,0,0,7,0,5,29,50,90,84,100,126,1771,516,3.43,17,097,861611,2,170978616112
9,0,0,16,21,18,0,17,0,9,25,57,50,23,38,98,1201,381,3.15,17,097,864106,1,170978641061
0,9,8,32,0,7,9,9,17,24,50,62,67,38,23,133,1320,488,2.7,17,097,864308,1,170978643081
0,47,0,32,17,26,16,46,18,0,38,35,70,47,0,0,664,392,1.69,17,097,861603,3,170978616033
0,13,12,0,12,35,0,43,46,26,194,99,131,91,43,11,2526,756,3.34,17,097,861011,2,170978610112
16,8,19,9,9,14,20,17,0,71,21,43,27,10,25,69,1078,378,2.83,17,097,864308,2,170978643082
16,0,87,0,13,15,0,0,16,69,16,15,150,96,205,513,3703,1211,3.06,17,097,864402,1,170978644021
0,0,15,17,0,14,16,0,84,15,8,49,93,64,105,73,1637,553,2.96,17,097,864402,3,170978644023
51,36,40,41,38,50,26,35,8,77,89,105,74,50,82,66,2292,868,2.49,17,097,864409,2,170978644092
31,7,0,32,0,16,7,0,17,11,6,54,72,42,136,331,2507,762,3.29,17,097,864512,1,170978645121
32,4,40,33,13,52,13,49,11,26,17,49,42,36,26,38,1127,481,2.12,17,097,865502,1,170978655021
0,4,5,3,0,4,3,23,27,5,47,25,44,20,51,227,1462,488,3.0,17,097,865502,2,170978655022
0,28,42,43,21,12,0,50,61,122,63,237,65,38,44,16,2540,842,3.02,17,097,861702,2,170978617022
121,33,32,66,82,54,59,64,72,94,46,145,89,89,71,40,2712,1157,2.34,17,097,861508,1,170978615081
10,0,12,0,0,33,18,28,75,30,76,104,70,57,0,5,1510,518,2.92,17,097,861701,1,170978617011
20,0,69,73,22,53,18,72,54,66,79,80,116,49,63,19,2722,853,3.18,17,097,861803,1,170978618031
52,98,51,77,109,136,32,88,0,117,84,148,51,54,27,21,3358,1145,2.93,17,097,861803,2,170978618032
90,15,24,6,16,14,51,7,17,17,0,23,16,0,0,0,982,296,3.29,17,097,862402,1,170978624021
16,0,19,37,33,59,39,10,6,26,39,0,5,4,9,0,1226,302,4.06,17,097,862402,2,170978624022
221,32,76,35,42,31,0,8,0,24,0,0,0,0,0,0,751,469,1.6,17,097,861902,4,170978619024
49,10,0,11,0,18,0,10,0,39,24,47,136,28,66,109,1199,547,2.19,17,097,864517,2,170978645172
15,0,99,0,17,48,23,56,28,126,156,262,194,150,14,64,3050,1252,2.44,17,097,861106,3,170978611063
6,33,6,12,39,6,20,12,7,11,35,5,6,0,7,0,730,205,3.56,17,097,861404,2,170978614042
16,0,14,7,11,34,22,13,47,71,127,65,28,12,10,0,1808,477,3.79,17,097,861404,1,170978614041
15,0,16,20,20,38,20,24,10,40,55,133,80,63,117,116,2431,767,3.17,17,097,861505,1,170978615051
49,23,0,8,0,21,18,0,17,96,100,112,67,101,163,169,3019,944,3.2,17,097,861604,1,170978616041
0,0,0,0,41,0,18,33,9,58,48,29,97,31,18,0,1410,382,3.69,17,097,861604,2,170978616042
10,0,28,0,0,0,0,0,34,21,27,88,0,50,0,0,653,258,2.53,17,097,861902,2,170978619022
52,22,100,48,93,25,157,52,76,186,30,32,0,22,0,0,1994,895,2.17,17,097,861902,3,170978619023
0,34,30,24,30,106,88,49,141,11,136,82,95,0,25,0,2678,851,3.15,17,097,861902,1,170978619021
0,0,6,15,0,0,0,4,5,31,23,51,33,76,95,164,1655,503,3.05,17,097,864515,1,170978645151
0,11,0,15,11,0,0,6,6,0,47,84,64,65,44,26,1001,379,2.64,17,097,864515,2,170978645152
0,0,9,0,13,0,21,25,0,22,67,26,51,87,80,318,2416,719,3.36,17,097,864517,1,170978645171
42,24,16,0,16,36,0,27,64,103,34,154,92,147,108,107,2335,970,2.29,17,097,864519,1,170978645191
21,16,0,23,62,46,0,8,0,12,10,50,0,40,4,4,877,296,2.33,17,097,860200,1,170978602001
41,34,0,31,0,59,9,23,59,33,21,44,19,0,0,0,1104,373,2.93,17,097,860200,2,170978602002
0,8,46,0,10,48,26,24,9,77,118,67,71,43,16,0,1519,563,2.7,17,097,860200,3,170978602003
114,35,132,28,36,0,17,14,0,32,17,21,12,0,47,0,1192,505,2.2,17,097,860600,3,170978606003
26,10,10,0,9,40,33,4,8,31,28,90,49,30,195,21,1607,584,2.75,17,097,860809,1,170978608091
31,36,25,0,17,81,18,9,8,43,38,110,46,26,12,0,2153,500,4.31,17,097,861202,2,170978612022
10,7,31,20,17,0,39,7,5,13,33,63,115,31,65,89,1484,545,2.72,17,097,861510,2,170978615102
9,0,12,9,8,6,16,0,0,35,6,42,40,42,18,9,860,252,3.41,17,097,861510,1,170978615101
123,38,44,34,31,33,26,15,36,97,47,33,60,11,0,18,2221,646,3.44,17,097,862800,1,170978628001
0,0,0,8,7,0,0,9,0,20,8,27,39,58,63,155,1129,394,2.87,17,097,864903,2,170978649032
7,10,53,9,7,0,0,6,0,0,155,220,72,80,21,13,2259,653,3.46,17,097,861014,2,170978610142
7,27,7,61,0,47,63,14,116,28,109,157,114,57,54,44,2224,905,2.46,17,097,861009,2,170978610092
15,0,6,0,6,23,6,15,11,26,18,65,62,81,98,115,1543,547,2.82,17,097,861604,3,170978616043
0,0,0,0,11,0,0,0,0,0,21,23,62,7,120,154,1122,398,2.76,17,097,861611,3,170978616113
0,0,3,7,7,0,14,0,3,31,51,75,45,77,68,32,1228,413,2.97,17,097,861611,1,170978616111
30,86,16,120,8,31,45,0,17,154,79,203,56,82,49,36,2627,1012,2.6,17,097,861609,1,170978616091
18,0,0,8,8,32,17,14,16,0,61,86,78,39,140,98,2029,615,3.3,17,097,861609,2,170978616092
0,0,0,74,48,38,20,1,16,40,53,92,31,25,23,11,1141,472,2.42,17,097,861508,2,170978615082
0,0,13,0,0,0,26,51,19,12,65,102,91,117,134,154,2532,784,3.23,17,097,864105,2,170978641052
